65	94	31.65072	16	60	93	25.97849	60.00000	25
66	108	31.66611	14	60	119	20.40336	60.00000	26
67	119	0.11987	60	60	117	25.67521	60.00000	12
68	160	0.11987	60	60	117	25.67521	60.00000	12
69	188	31.59344	18	60	117	25.67521	60.00000	12
70	195	31.64161	16	60	117	25.67521	60.00000	12
71	197	0.11987	60	60	117	25.67521	60.00000	12
72	248	0.11987	60	60	117	25.67521	60.00000	12
73	269	31.72942	16	60	92	18.95652	60.00000	20
74	324	0.11987	60	60	117	25.67521	60.00000	12
75	352	30.37227	17	60	117	25.67521	60.00000	12
76	361	30.83900	17	60	117	25.67521	60.00000	12
77	367	0.11987	60	60	117	25.67521	60.00000	12
78	373	31.62862	19	60	81	28.39506	60.00000	9
79	381	0.11987	60	60	117	25.67521	60.00000	12
80	389	30.95884	16	60	117	25.67521	60.00000	12
81	404	0.11987	60	60	117	25.67521	60.00000	12
82	414	31.57715	17	60	117	25.67521	60.00000	12
83	417	31.74288	16	60	93	25.97849	60.00000	25
84	428	0.11987	60	60	117	25.67521	60.00000	12
85	439	0.11987	60	60	117	25.67521	60.00000	12
86	446	31.69594	18	60	93	25.97849	60.00000	25
87	447	0.11987	60	60	117	25.67521	60.00000	12
88	452	31.40499	17	60	117	25.67521	60.00000	12
89	453	31.37962	19	60	69	27.39130	60.00000	11
90	456	31.12149	18	60	117	25.67521	60.00000	12
91	462	0.11987	60	60	117	25.67521	60.00000	12
92	487	24.64334	29	60	120	29.11667	60.00000	2
93	555	31.66265	16	60	75	25.65333	60.00000	24
94	575	31.44437	17	60	119	20.40336	60.00000	26
95	592	0.11987	60	60	117	25.67521	60.00000	12
96	601	0.11987	60	60	117	25.67521	60.00000	12
97	619	31.72448	16	60	98	24.10204	60.00000	8
98	626	0.11987	60	60	117	25.67521	60.00000	12
99	643	31.73771	16	60	105	17.14286	60.00000	21
100	648	31.72243	18	60	89	23.03371	60.00000	18
101	661	0.11987	60	60	117	25.67521	60.00000	12
102	667	25.72512	30	60	120	29.11667	60.00000	2
103	745	24.31460	31	60	120	29.11667	60.00000	2
104	748	30.70566	16	60	117	25.67521	60.00000	12
105	790	0.11987	60	60	117	25.67521	60.00000	12
106	829	31.57116	13	60	119	20.40336	60.00000	26
107	841	0.11987	60	60	117	25.67521	60.00000	12
108	851	31.74018	16	60	69	27.39130	60.00000	11
109	868	31.72639	15	60	81	23.33333	60.00000	7
110	881	31.51122	17	60	117	25.67521	60.00000	12
111	884	0.11987	60	60	117	25.67521	60.00000	12
112	906	31.71551	16	60	117	25.67521	60.00000	12
113	917	31.66880	18	60	97	21.52577	60.00000	14
114	923	0.11987	60	60	117	25.67521	60.00000	12
115	978	31.44372	17	60	119	20.40336	60.00000	26
116	981	0.11987	60	60	117	25.67521	60.00000	12
117	990	32.47734	15	60	117	25.67521	60.00000	12
118	997	0.11987	60	60	117	25.67521	60.00000	12
119	3	31.75736	16	60	96	27.81250	60.00000	0
120	13	0.11987	60	60	83	23.30120	60.00000	10
121	32	0.11987	60	60	93	18.45161	60.00000	16
122	64	0.11987	60	60	83	23.30120	60.00000	10
123	80	0.11987	60	60	96	27.81250	60.00000	0
124	81	0.11987	60	60	93	18.45161	60.00000	16
125	86	0.11987	60	60	83	23.30120	60.00000	10
126	93	0.11987	60	60	93	18.45161	60.00000	16
127	101	0.11987	60	60	83	23.30120	60.00000	10
128	122	0.11987	60	60	89	23.03371	60.00000	18
129	151	0.11987	60	60	83	23.30120	60.00000	10
130	154	0.11987	60	60	83	23.30120	60.00000	10
131	158	0.11987	60	60	93	18.45161	60.00000	16
132	187	0.11987	60	60	96	27.81250	60.00000	0
133	224	0.11987	60	60	96	27.81250	60.00000	0
134	226	0.11987	60	60	93	18.45161	60.00000	16
135	246	0.11987	60	60	89	23.03371	60.00000	18
136	271	0.11987	60	60	83	23.30120	60.00000	10
137	279	0.11987	60	60	89	23.03371	60.00000	18
138	295	0.11987	60	60	89	23.03371	60.00000	18
139	322	0.11987	60	60	96	27.81250	60.00000	0
140	325	0.11987	60	60	93	18.45161	60.00000	16
141	335	0.11987	60	60	89	23.03371	60.00000	18
142	350	0.11987	60	60	83	23.30120	60.00000	10
143	403	0.11987	60	60	93	18.45161	60.00000	16
144	408	0.11987	60	60	89	23.03371	60.00000	18
145	425	0.11987	60	60	96	27.81250	60.00000	0
146	443	0.11987	60	60	89	23.03371	60.00000	18
147	481	0.11987	60	60	93	18.45161	60.00000	16
148	541	0.11987	60	60	83	23.30120	60.00000	10
149	578	0.11987	60	60	96	27.81250	60.00000	0
150	599	0.11987	60	60	96	27.81250	60.00000	0
151	634	0.11987	60	60	83	23.30120	60.00000	10
152	652	0.11987	60	60	96	27.81250	60.00000	0
153	653	31.59897	16	60	83	23.30120	60.00000	10
154	657	0.11987	60	60	89	23.03371	60.00000	18
155	666	0.11987	60	60	89	23.03371	60.00000	18
156	682	0.11987	60	60	89	23.03371	60.00000	18
157	697	31.64903	18	60	103	29.00971	60.00000	27
158	716	0.11987	60	60	96	27.81250	60.00000	0
159	742	0.11987	60	60	96	27.81250	60.00000	0
160	754	0.11987	60	60	83	23.30120	60.00000	10
161	756	31.76210	15	60	103	29.00971	60.00000	27
162	768	0.11987	60	60	96	27.81250	60.00000	0
163	778	31.56233	16	60	83	23.30120	60.00000	10
164	804	31.68264	17	60	81	28.39506	60.00000	9
165	839	31.52644	13	60	83	23.30120	60.00000	10
166	858	31.53961	18	60	96	27.81250	60.00000	0
167	864	31.58814	15	60	98	24.10204	60.00000	8
168	869	0.11987	60	60	96	27.81250	60.00000	0
169	885	0.11987	60	60	96	27.81250	60.00000	0
170	900	24.33422	31	60	120	29.11667	60.00000	2
171	907	0.11987	60	60	89	23.03371	60.00000	18
172	924	0.11987	60	60	83	23.30120	60.00000	10
173	931	31.62676	17	60	93	25.97849	60.00000	25
174	934	0.11987	60	60	96	27.81250	60.00000	0
175	938	31.65098	17	60	81	28.39506	60.00000	9
176	952	31.71073	17	60	93	18.45161	60.00000	16
177	991	31.56404	19	60	85	26.25882	60.00000	15
178	17	31.50041	18	60	117	25.67521	60.00000	12
179	68	31.74100	16	60	68	22.50000	60.00000	23
180	90	31.24099	15	60	117	25.67521	60.00000	12
181	91	31.24042	17	60	117	25.67521	60.00000	12
182	120	31.76147	16	60	85	26.25882	60.00000	15
183	134	31.62649	16	60	103	29.00971	60.00000	27
184	294	31.58994	16	60	117	25.67521	60.00000	12
185	329	31.74757	16	60	117	25.67521	60.00000	12
186	331	31.66565	17	60	93	25.97849	60.00000	25
187	388	31.77187	16	60	83	23.30120	60.00000	10
188	510	31.64415	16	60	117	25.67521	60.00000	12
189	556	30.93701	24	60	117	25.67521	60.00000	12
190	600	31.61567	17	60	85	26.25882	60.00000	15
191	611	31.22121	17	60	117	25.67521	60.00000	12
192	627	31.67918	16	60	117	25.67521	60.00000	12
193	668	31.50728	17	60	117	25.67521	60.00000	12
194	695	0.11987	60	60	117	25.67521	60.00000	12
195	755	30.41559	16	60	100	19.36000	60.00000	6
196	769	31.11649	16	60	117	25.67521	60.00000	12
197	800	31.72650	17	60	81	28.39506	60.00000	9
198	941	31.73660	15	60	85	21.50588	60.00000	5
199	982	28.66095	23	60	119	20.40336	60.00000	26
200	5	31.76086	16	60	81	28.39506	60.00000	9
201	26	31.61468	17	60	100	19.36000	60.00000	6
202	27	31.50417	16	60	119	20.40336	60.00000	26
203	35	0.11987	60	60	81	28.39506	60.00000	9
204	42	0.11987	60	60	77	30.62338	60.00000	22
205	65	0.11987	60	60	81	28.39506	60.00000	9
206	126	31.67185	16	60	119	20.40336	60.00000	26
207	146	0.11987	60	60	77	30.62338	60.00000	22
208	157	0.11987	60	60	81	28.39506	60.00000	9
209	159	31.65972	15	60	100	19.36000	60.00000	6
210	171	0.11987	60	60	100	19.36000	60.00000	6
211	186	0.11987	60	60	77	30.62338	60.00000	22
212	206	0.11987	60	60	81	28.39506	60.00000	9
213	229	31.75339	15	60	81	23.33333	60.00000	7
214	243	0.11987	60	60	77	30.62338	60.00000	22
215	262	31.71828	15	60	85	26.25882	60.00000	15
216	265	0.11987	60	60	100	19.36000	60.00000	6
217	275	0.11987	60	60	81	23.33333	60.00000	7
218	287	0.11987	60	60	77	30.62338	60.00000	22
219	290	0.11987	60	60	100	19.36000	60.00000	6
220	307	0.11987	60	60	81	28.39506	60.00000	9
221	313	0.11987	60	60	81	28.39506	60.00000	9
222	319	0.11987	60	60	77	30.62338	60.00000	22
223	332	31.69747	16	60	85	21.50588	60.00000	5
224	342	0.11987	60	60	77	30.62338	60.00000	22
225	358	0.11987	60	60	100	19.36000	60.00000	6
226	477	0.11987	60	60	81	28.39506	60.00000	9
227	486	31.69092	19	60	117	25.67521	60.00000	12
228	533	0.11187	56	56	81	28.39506	60.00000	9
229	559	0.11987	60	60	81	28.39506	60.00000	9
230	596	0.11987	60	60	81	28.39506	60.00000	9
231	617	0.11987	60	60	81	28.39506	60.00000	9
232	679	0.11987	60	60	81	23.33333	60.00000	7
233	687	0.11987	60	60	77	30.62338	60.00000	22
234	689	0.11987	60	60	81	28.39506	60.00000	9
235	770	0.11987	60	60	77	30.62338	60.00000	22
236	777	0.11987	60	60	81	28.39506	60.00000	9
237	794	0.11987	60	60	77	30.62338	60.00000	22
238	806	0.11987	60	60	77	30.62338	60.00000	22
239	824	0.11987	60	60	77	30.62338	60.00000	22
240	831	0.11987	60	60	81	23.33333	60.00000	7
241	844	0.11987	60	60	81	28.39506	60.00000	9
242	859	0.11987	60	60	77	30.62338	60.00000	22
243	867	0.11987	60	60	77	30.62338	60.00000	22
244	903	0.11987	60	60	77	30.62338	60.00000	22
245	926	0.11987	60	60	100	19.36000	60.00000	6
246	930	0.11987	60	60	100	19.36000	60.00000	6
247	967	31.37880	18	60	85	26.25882	60.00000	15
248	986	31.66344	18	60	85	21.50588	60.00000	5
249	998	0.11987	60	60	81	28.39506	60.00000	9
250	85	2.16640	58	60	109	17.22936	60.00000	1
251	263	2.20356	58	60	109	17.22936	60.00000	1
252	272	0.11987	60	60	119	20.40336	60.00000	26
253	297	0.11987	60	60	119	20.40336	60.00000	26
254	312	2.16798	58	60	109	17.22936	60.00000	1
255	337	31.57602	15	60	100	19.36000	60.00000	6
256	338	0.11987	60	60	100	19.36000	60.00000	6
257	371	31.57169	17	60	119	20.40336	60.00000	26
258	449	0.11987	60	60	119	20.40336	60.00000	26
259	463	2.16469	58	60	109	17.22936	60.00000	1
260	490	31.74731	17	60	83	23.30120	60.00000	10
261	501	0.11987	60	60	109	17.22936	60.00000	1
262	516	0.11987	60	60	119	20.40336	60.00000	26
263	525	2.17232	58	60	109	17.22936	60.00000	1
264	630	31.43006	17	60	85	26.25882	60.00000	15
265	651	31.76167	15	60	81	23.33333	60.00000	7
266	677	31.46054	17	60	100	19.36000	60.00000	6
267	704	1.15629	59	60	109	17.22936	60.00000	1
268	709	0.11987	60	60	119	20.40336	60.00000	26
269	718	30.42489	23	60	119	20.40336	60.00000	26
270	816	31.69151	17	60	119	20.40336	60.00000	26
271	932	0.11987	60	60	119	20.40336	60.00000	26
272	935	31.73631	15	60	85	21.50588	60.00000	5
273	7	31.10542	14	60	100	19.36000	60.00000	6
274	78	30.83427	17	60	119	20.40336	60.00000	26
275	110	1.15205	59	60	109	17.22936	60.00000	1
276	136	0.11987	60	60	83	23.30120	60.00000	10
277	165	31.69444	13	60	119	20.40336	60.00000	26
278	180	1.15495	59	60	109	17.22936	60.00000	1
279	235	31.65412	19	60	69	27.39130	60.00000	11
280	249	24.74610	30	60	120	29.11667	60.00000	2
281	303	31.10890	20	60	119	20.40336	60.00000	26
282	415	31.34263	17	60	83	23.30120	60.00000	10
283	513	0.11987	60	60	83	23.30120	60.00000	10
284	540	0.11987	60	60	109	17.22936	60.00000	1
285	551	31.48993	17	60	100	19.36000	60.00000	6
286	567	0.11987	60	60	109	17.22936	60.00000	1
287	616	0.11987	60	60	83	23.30120	60.00000	10
288	618	31.38946	14	60	117	25.67521	60.00000	12
289	635	31.52656	13	60	117	25.67521	60.00000	12
290	691	1.17258	59	60	109	17.22936	60.00000	1
291	702	31.15134	22	60	119	20.40336	60.00000	26
292	760	31.67656	17	60	96	27.81250	60.00000	0
293	773	30.94779	17	60	68	22.50000	60.00000	23
294	891	31.74308	16	60	68	22.50000	60.00000	23
295	911	31.57557	20	60	119	20.40336	60.00000	26
296	8	31.62604	16	60	89	23.03371	60.00000	18
297	30	31.77167	16	60	85	26.25882	60.00000	15
298	137	0.11987	60	60	83	21.92771	60.00000	3
299	149	0.11987	60	60	83	21.92771	60.00000	3
300	156	0.11987	60	60	83	23.30120	60.00000	10
301	173	0.11987	60	60	83	21.92771	60.00000	3
302	198	0.11987	60	60	83	21.92771	60.00000	3
303	199	31.47525	16	60	89	23.03371	60.00000	18
304	217	0.11987	60	60	83	21.92771	60.00000	3
305	238	0.11987	60	60	83	21.92771	60.00000	3
306	344	0.11987	60	60	89	23.03371	60.00000	18
307	366	0.11987	60	60	89	23.03371	60.00000	18
308	377	0.11987	60	60	93	18.45161	60.00000	16
309	436	0.11987	60	60	89	23.03371	60.00000	18
310	466	31.54749	18	60	98	24.10204	60.00000	8
311	478	0.11987	60	60	83	21.92771	60.00000	3
312	528	0.11987	60	60	89	23.03371	60.00000	18
313	530	31.71504	17	60	89	23.03371	60.00000	18
314	549	31.76564	13	60	93	18.45161	60.00000	16
315	553	0.11987	60	60	89	23.03371	60.00000	18
316	606	30.72126	15	60	83	23.30120	60.00000	10
317	608	0.11987	60	60	83	21.92771	60.00000	3
318	632	31.69163	15	60	89	23.03371	60.00000	18
319	708	31.50847	18	60	103	29.00971	60.00000	27
320	749	0.11987	60	60	83	21.92771	60.00000	3
321	779	0.11987	60	60	83	21.92771	60.00000	3
322	821	31.57204	19	60	93	18.45161	60.00000	16
323	894	31.67466	17	60	81	28.39506	60.00000	9
324	943	31.71355	17	60	89	23.03371	60.00000	18
325	956	31.65431	20	60	92	18.95652	60.00000	20
326	958	0.11987	60	60	83	21.92771	60.00000	3
327	9	0.11987	60	60	75	25.65333	60.00000	24
328	60	31.77223	15	60	96	27.81250	60.00000	0
329	72	24.86923	30	60	120	29.11667	60.00000	2
330	125	25.07025	31	60	120	29.11667	60.00000	2
331	164	25.00285	29	60	120	29.11667	60.00000	2
332	167	31.68958	17	60	120	29.11667	60.00000	2
333	172	31.60296	21	60	100	19.36000	60.00000	6
334	207	23.95712	32	59	120	29.11667	60.00000	2
335	209	0.11987	60	60	75	25.65333	60.00000	24
336	212	24.60972	29	60	120	29.11667	60.00000	2
337	218	0.11987	60	60	75	25.65333	60.00000	24
338	247	0.11987	60	60	75	25.65333	60.00000	24
339	261	0.11987	60	60	75	25.65333	60.00000	24
340	267	0.11987	60	60	75	25.65333	60.00000	24
341	298	31.63084	16	60	75	25.65333	60.00000	24
342	327	31.71451	15	60	77	30.62338	60.00000	22
343	355	0.11987	60	60	75	25.65333	60.00000	24
344	374	31.07008	16	59	77	30.62338	60.00000	22
345	398	31.69724	16	60	75	25.65333	60.00000	24
346	412	31.67628	15	60	75	25.65333	60.00000	24
347	419	31.67760	18	60	98	24.10204	60.00000	8
348	435	25.51299	29	60	120	29.11667	60.00000	2
349	438	31.74571	15	60	77	30.62338	60.00000	22
350	459	24.49806	31	60	120	29.11667	60.00000	2
351	465	31.75974	16	60	85	26.25882	60.00000	15
352	475	0.11987	60	60	75	25.65333	60.00000	24
353	539	31.56264	17	60	78	25.23077	60.00000	17
354	560	0.11987	60	60	75	25.65333	60.00000	24
355	570	0.11987	60	60	75	25.65333	60.00000	24
356	623	24.99258	31	60	120	29.11667	60.00000	2
357	647	31.41064	19	60	75	25.65333	60.00000	24
358	669	0.11987	60	60	75	25.65333	60.00000	24
359	672	25.52357	28	60	120	29.11667	60.00000	2
360	690	0.11987	60	60	75	25.65333	60.00000	24
361	710	25.50046	30	60	120	29.11667	60.00000	2
362	720	0.11987	60	60	75	25.65333	60.00000	24
363	722	0.11987	60	60	75	25.65333	60.00000	24
364	735	31.65114	16	60	75	25.65333	60.00000	24
365	750	31.77223	15	60	81	23.33333	60.00000	7
366	753	0.11987	60	60	75	25.65333	60.00000	24
367	757	31.42355	18	60	75	25.65333	60.00000	24
368	765	31.37515	18	60	75	25.65333	60.00000	24
369	811	25.06224	30	60	120	29.11667	60.00000	2
370	812	0.11987	60	60	75	25.65333	60.00000	24
371	819	24.50602	31	60	120	29.11667	60.00000	2
372	826	0.11987	60	60	75	25.65333	60.00000	24
373	882	31.50456	18	60	75	25.65333	60.00000	24
374	886	31.60052	17	60	75	25.65333	60.00000	24
375	904	31.65596	17	60	77	30.62338	60.00000	22
376	939	31.71147	17	60	68	22.50000	60.00000	23
377	988	0.11987	60	60	75	25.65333	60.00000	24
378	999	31.25623	20	60	75	25.65333	60.00000	24
379	1000	25.99754	31	61	120	29.11667	60.00000	2
380	10	24.27832	33	60	120	29.11667	60.00000	2
381	36	0.97440	60	60	120	29.11667	60.00000	2
382	53	0.11987	60	60	120	29.11667	60.00000	2
383	61	31.74673	16	60	83	21.92771	60.00000	3
384	82	24.63045	31	60	120	29.11667	60.00000	2
385	95	0.11987	60	60	120	29.11667	60.00000	2
386	107	0.40157	60	60	120	29.11667	60.00000	2
387	112	0.11987	60	60	98	24.10204	60.00000	8
388	139	0.66599	60	60	120	29.11667	60.00000	2
389	170	31.66574	18	60	100	19.36000	60.00000	6
390	254	0.11987	60	60	98	24.10204	60.00000	8
391	302	0.24985	60	60	120	29.11667	60.00000	2
392	359	1.38528	60	60	120	29.11667	60.00000	2
393	390	0.72975	60	60	120	29.11667	60.00000	2
394	433	31.63180	18	60	120	29.11667	60.00000	2
395	434	1.02657	60	60	120	29.11667	60.00000	2
396	467	0.11987	60	60	120	29.11667	60.00000	2
397	470	0.11987	60	60	120	29.11667	60.00000	2
398	491	0.11987	60	60	98	24.10204	60.00000	8
399	507	31.73554	16	60	120	29.11667	60.00000	2
400	515	0.11987	60	60	120	29.11667	60.00000	2
401	542	1.19956	60	60	120	29.11667	60.00000	2
402	547	0.11987	60	60	120	29.11667	60.00000	2
403	554	0.11987	60	60	98	24.10204	60.00000	8
404	564	0.11987	60	60	98	24.10204	60.00000	8
405	591	0.55988	60	60	120	29.11667	60.00000	2
406	615	0.11987	60	60	98	24.10204	60.00000	8
407	631	0.11987	60	60	98	24.10204	60.00000	8
408	638	0.11987	60	60	120	29.11667	60.00000	2
409	646	0.11987	60	60	120	29.11667	60.00000	2
410	701	0.11987	60	60	120	29.11667	60.00000	2
411	739	0.11987	60	60	98	24.10204	60.00000	8
412	746	31.69674	16	60	120	29.11667	60.00000	2
413	793	0.44722	60	60	120	29.11667	60.00000	2
414	810	0.11987	60	60	120	29.11667	60.00000	2
415	837	0.11987	60	60	120	29.11667	60.00000	2
416	853	31.34992	16	60	78	25.23077	60.00000	17
417	855	0.11987	60	60	98	24.10204	60.00000	8
418	861	0.11987	60	60	98	24.10204	60.00000	8
419	962	0.11987	60	60	120	29.11667	60.00000	2
420	11	0.11987	60	60	92	18.95652	60.00000	20
421	20	0.11987	60	60	92	18.95652	60.00000	20
422	28	0.11987	60	60	92	18.95652	60.00000	20
423	44	0.11987	60	60	92	18.95652	60.00000	20
424	62	31.72398	17	60	68	22.50000	60.00000	23
425	74	31.16699	19	60	98	24.10204	60.00000	8
426	96	0.11987	60	60	92	18.95652	60.00000	20
427	192	31.71535	17	60	78	25.23077	60.00000	17
428	194	31.73589	16	60	92	18.95652	60.00000	20
429	211	31.42139	16	60	98	24.10204	60.00000	8
430	230	31.59933	16	60	79	22.63291	60.00000	19
431	231	31.24584	17	60	78	25.23077	60.00000	17
432	255	31.72237	16	60	85	26.25882	60.00000	15
433	256	31.69829	16	60	79	22.63291	60.00000	19
434	258	31.72616	15	60	79	22.63291	60.00000	19
435	260	31.73037	15	60	105	17.14286	60.00000	21
436	274	31.62719	17	60	85	26.25882	60.00000	15
437	286	31.69853	16	60	96	27.81250	60.00000	0
438	291	0.11987	60	60	92	18.95652	60.00000	20
439	293	31.26578	20	60	85	26.25882	60.00000	15
440	310	31.34308	18	60	78	25.23077	60.00000	17
441	351	31.67016	17	60	79	22.63291	60.00000	19
442	353	31.75462	15	60	98	24.10204	60.00000	8
443	360	31.68543	15	60	78	25.23077	60.00000	17
444	383	31.45862	19	60	96	27.81250	60.00000	0
445	384	0.11987	60	60	92	18.95652	60.00000	20
446	393	31.65217	17	60	98	24.10204	60.00000	8
447	429	31.66936	18	60	68	22.50000	60.00000	23
448	468	31.43143	18	60	98	24.10204	60.00000	8
449	511	31.76397	17	60	98	24.10204	60.00000	8
450	519	31.75340	16	60	98	24.10204	60.00000	8
451	521	31.69338	15	60	79	22.63291	60.00000	19
452	526	31.69553	15	60	98	24.10204	60.00000	8
453	544	0.11987	60	60	92	18.95652	60.00000	20
454	548	31.75491	13	60	92	18.95652	60.00000	20
455	595	31.26146	19	60	119	20.40336	60.00000	26
456	602	31.56334	17	60	98	24.10204	60.00000	8
457	732	32.24429	16	60	97	23.29897	60.00000	4
458	771	0.11987	60	60	92	18.95652	60.00000	20
459	803	31.59322	19	60	79	22.63291	60.00000	19
460	818	31.51064	18	60	78	25.23077	60.00000	17
461	827	31.73284	15	60	98	24.10204	60.00000	8
462	833	31.46920	18	60	78	25.23077	60.00000	17
463	838	0.11987	60	60	92	18.95652	60.00000	20
464	874	31.72382	17	60	98	24.10204	60.00000	8
465	896	31.34233	17	60	92	18.95652	60.00000	20
466	899	0.11987	60	60	92	18.95652	60.00000	20
467	908	0.11987	60	60	92	18.95652	60.00000	20
468	960	0.11987	60	60	92	18.95652	60.00000	20
469	987	31.55578	17	60	96	27.81250	60.00000	0
470	996	31.29456	20	60	98	24.10204	60.00000	8
471	12	31.69479	16	60	93	25.97849	60.00000	25
472	21	0.11987	60	60	93	25.97849	60.00000	25
473	34	31.75506	15	60	103	29.00971	60.00000	27
474	39	0.11987	60	60	97	23.29897	60.00000	4
475	45	0.11987	60	60	97	23.29897	60.00000	4
476	46	0.11987	60	60	97	21.52577	60.00000	14
477	56	0.11987	60	60	97	21.52577	60.00000	14
478	113	0.11987	60	60	93	25.97849	60.00000	25
479	124	0.11987	60	60	85	21.50588	60.00000	5
480	168	0.11987	60	60	85	21.50588	60.00000	5
481	177	0.11987	60	60	97	21.52577	60.00000	14
482	189	0.11987	60	60	97	21.52577	60.00000	14
483	196	0.11987	60	60	85	21.50588	60.00000	5
484	223	0.11987	60	60	93	25.97849	60.00000	25
485	333	0.11987	60	60	97	21.52577	60.00000	14
486	346	0.11987	60	60	93	25.97849	60.00000	25
487	347	0.11987	60	60	85	21.50588	60.00000	5
488	357	0.11987	60	60	97	23.29897	60.00000	4
489	376	31.68862	16	60	97	21.52577	60.00000	14
490	378	0.11987	60	60	97	21.52577	60.00000	14
491	426	31.66642	18	60	97	23.29897	60.00000	4
492	440	31.68906	14	60	97	23.29897	60.00000	4
493	460	0.11987	60	60	97	23.29897	60.00000	4
494	471	0.11987	60	60	93	25.97849	60.00000	25
495	494	0.11987	60	60	97	23.29897	60.00000	4
496	537	0.11987	60	60	93	25.97849	60.00000	25
497	579	0.11987	60	60	97	23.29897	60.00000	4
498	580	0.11987	60	60	97	21.52577	60.00000	14
499	587	31.63738	17	60	83	21.92771	60.00000	3
500	588	0.11987	60	60	97	23.29897	60.00000	4
501	610	0.11987	60	60	85	21.50588	60.00000	5
502	621	0.11987	60	60	97	21.52577	60.00000	14
503	642	0.11987	60	60	93	25.97849	60.00000	25
504	675	0.11987	60	60	97	21.52577	60.00000	14
505	696	0.11987	60	60	85	21.50588	60.00000	5
506	699	0.11987	60	60	85	21.50588	60.00000	5
507	705	0.11987	60	60	85	21.50588	60.00000	5
508	717	31.76059	16	60	120	29.11667	60.00000	2
509	723	0.11987	60	60	97	23.29897	60.00000	4
510	787	0.11987	60	60	97	23.29897	60.00000	4
511	791	0.11987	60	60	97	23.29897	60.00000	4
512	798	31.67679	17	60	96	27.81250	60.00000	0
513	834	0.11987	60	60	85	21.50588	60.00000	5
514	847	0.11987	60	60	85	21.50588	60.00000	5
515	849	0.11987	60	60	93	25.97849	60.00000	25
516	862	31.76490	16	60	103	29.00971	60.00000	27
517	870	0.11987	60	60	97	23.29897	60.00000	4
